Title,Description,Image URL,Article URL,Author Name,Content Date,Section,Revista
"En el aniversario de la COB, Huarachi compromete su apoyo a Arce y Choquehuanca","El dirigente hizo un repaso histórico del ente matriz de los trabajadores y aseguró incluso que el exdirigente de la COB, Óscar Salas Moya, fue quien fue parte del primer congreso del MAS IPSP.  ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/02/22/2024022223104682522.jpg",https://www.opinion.com.bo/articulo/pais/aniversario-cob-huarachi-compromete-apoyo-arce-choquehuanca/20240417181918943025.html,ERBOL,2024-04-17,País,opinion
Andrónico se disculpa: 'Me excuso (por) si se malinterpretaron mis palabras (sobre Ley 348)',"De todos modos, ratificó su pensamiento sobre la normativa que protege a las mujeres. Tiene sus observaciones.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/07/2023110708134960247.jpg",https://www.opinion.com.bo/articulo/pais/andronico-ofrece-disculpas/20240417180853943024.html,Oxígeno.bo,2024-04-17,País,opinion
"‘Evistas’ de El Alto, sobre convocatoria ‘arcista’: ‘No vamos a permitir ese congreso trucho’","El Pacto de Unidad afín al ala “arcista” convocó al Congreso del MAS para renovar la directiva. La cita está prevista para el 3, 4 y 5 de mayo en la ciudad de El Alto.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/10/18/2023101823450024380.jpg",https://www.opinion.com.bo/articulo/pais/evistas-alto-convocatoria-arcista-vamos-permitir-congreso-trucho/20240417171609943015.html,OXIGENO.BO,2024-04-17,País,opinion
"Leonardo Loza: 'Evo no hará golpe; si volvemos al gobierno, será con el voto'","Por otro lado, el senador alineado detrás del ala ""dura"" del MAS intentó justificar su presencia en el Bernabéu. Expresó que entró al estadio ""sin dinero del pueblo"".","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/02/14/2023021410354359228.jpg",https://www.opinion.com.bo/articulo/pais/leonardo-loza-gaste-centavo-plata-pueblo-ingresar-estadio/20240417161012943013.html,REDACCIÓN DIGITAL,2024-04-17,País,opinion
"En más de un año, Canal de Escucha de Jesuitas recibió 12 denuncias de abusos sexuales","Del total de casos, en la mitad ha acompañado la presentación de procesos ante el Ministerio Público.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/04/30/2023043014041364036.jpg",https://www.opinion.com.bo/articulo/pais/mas-ano-canal-escucha-atencion-jesuitas-recibio-12-denuncias-abusos-sexuales/20240417154150943009.html,ERBOL,2024-04-17,País,opinion
'Es una ley antihombres': Andrónico critica la norma 348 y abre la puerta a la polémica,"La senadora Andrea Barrientos, de CC, condenó la apreciación del titular de la Camara Alta. Él contestó que ella ""distorsionó"" sus dichos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/13/2023111323565083622.jpg",https://www.opinion.com.bo/articulo/pais/es-ley-antihombres-andronico-critica-ley-348-abre-debate-es-antihombres/20240417153254943010.html,Oxígeno.bo,2024-04-17,País,opinion
"Judiciales: tras ser notificados, comisiones declaran pausa en evaluación de candidatos","El cuarto intermedio rige hasta el lunes 22 de abril, cuando tendrá lugar la audiencia del Amparo Constitucional.  ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/03/28/2023032823561486398.jpg",https://www.opinion.com.bo/articulo/pais/judiciales-ser-notificados-comisiones-declaran-cuarto-intermedio-evaluacion-candidatos/20240417145248943008.html,Violeta Soria,2024-04-17,País,opinion
Ostreicher: Carlos Romero fue convocado como testigo; 'declarará y se irá',"Esa es la información compartida por la viceministra de Justicia, Jéssica Saravia, quien atinó a efectuar dicha aclaración.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2020/01/16/2020011600094251489.jpg",https://www.opinion.com.bo/articulo/pais/ostreicher-carlos-romero-fue-convocado-como-testigo-declarara-ira/20240417111935943005.html,Oxígeno.bo,2024-04-17,País,opinion
A cumplir 8 horas: más de 40 universitarios bebían en jornada electoral y los arrestaron,"Según la Policía, los estudiantes se encontraban consumiendo bebidas con alcohol en la calle.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/17/2024041710423152039.jpg",https://www.opinion.com.bo/articulo/pais/cumplir-8-horas-mas-40-universitarios-bebian-jornada-electoral-arrestaron/20240417104557943003.html,Erbol,2024-04-17,País,opinion
Camacho se 'inquieta' por postura argentina sobre Bolivia-Irán: 'No necesitamos acuerdos oscuros',"El gobernador electo de Santa Cruz, desde Chonchocoro, expuso su preocupación luego de conocer que el gobierno de Javier Milei ve con malos ojos la relación entre Bolivia e Irán.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/07/17/2023071723403778339.jpg",https://www.opinion.com.bo/articulo/pais/camacho-rechaza/20240417094957943000.html,REDACCIÓN DIGITAL,2024-04-17,País,opinion
Critican suspensión del proceso de preselección para elecciones judiciales,"El líder de Comunidad Ciudadana, Carlos Mesa, advirtió este miércoles que “no parecen posibles las elecciones judiciales”, toda vez que observa un complot entre los magistrados “autoprorrogados” y el gobierno de Luis Arce “para impedir los comicios”. Mesa se pronunció...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/18/2024041800285648555.jpg",https://www.opinion.com.bo/articulo/pais/critican-suspension-proceso-preseleccion-elecciones-judiciales/20240418002918943088.html,REDACCIÓN,2024-04-18,País,opinion
TSE rechaza los pedidos para supervisar congresos del MAS,"El ala “arcista” pretendía hacer este encuentro en mayo, en la ciudad de El Alto, mientras que el ala “evista” había convocado para junio en el municipio de Villa Tunari.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/18/2024041800265345816.jpg",https://www.opinion.com.bo/articulo/pais/tse-rechaza-pedidos-supervisar-congresos-mas/20240418002718943086.html,REDACCIÓN/AGENCIAS,2024-04-18,País,opinion
Caso Ostreicher: Romero fue convocado como testigo,"Luego de que el Tribunal Primero de Sentencia de Santa Cruz ordenó la aprehensión del exministro Carlos Romero, porque no se presentó a un primer llamado en el caso Ostreicher, la viceministra de Justicia, Jessica Saravia, aclaró que esta convocatoria es en calidad de...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/04/18/2023041823184238084.jpg",https://www.opinion.com.bo/articulo/pais/caso-ostreicher-romero-fue-convocado-como-testigo/20240418002358943084.html,REDACCIÓN,2024-04-18,País,opinion
En Santa Cruz muere un niño por influenza,"Un niño murió por influenza en Santa Cruz, con lo que el número de decesos a causa de esta enfermedad es de cuatro en esta gestión. El Comité Científico del Servicio Departamental de Salud (Sedes) de Santa Cruz confirmó que la salud del niño se complicó en las últimas...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/08/2024040815254919324.jpg",https://www.opinion.com.bo/articulo/pais/santa-cruz-muere-nino-influenza/20240418002213943083.html,REDACCIÓN,2024-04-18,País,opinion
Comisión pide a médicos retomar diálogo y abordar aspectos técnicos de la jubilación,"El presidente de la Comisión de Planificación de Diputados, Omar Yujra, señaló que el mejor espacio para la discusión es la Asamblea Legislativa Plurinacional (ALP) y no las calles, por lo que espera que los médicos, en la reunión que deben sostener hoy como sector, acepten...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2019/10/03/2019100307584080036.jpg",https://www.opinion.com.bo/articulo/pais/comision-pide-medicos-retomar-dialogo-abordar-aspectos-tecnicos-jubilacion/20240418001954943082.html,REDACCIÓN,2024-04-18,País,opinion
"Piden reactivar casos terrorismo, evistas defienden a expresidente","El procurador del Estado Plurinacional, César Siles, recordó que la investigación sobre “Terrorismo I y Terrorismo II” se cerraron durante la gestión de Jeanine Áñez.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/18/2024041800163844643.jpg",https://www.opinion.com.bo/articulo/pais/piden-reactivar-casos-terrorismo-evistas-defienden-expresidente/20240418001707943081.html,REDACCIÓN/AGENCIAS,2024-04-18,País,opinion
Bolivia pide a Bullrich retractarse por dichos de presencia de fuerzas iraníes en el país,"La posición fue comunicada luego de una reunión sostenida entre el viceministro de Gestión Consular e Institucional, Fernando Pérez, y el encargado de negocios a.i. de la Embajada de Argentina en Bolivia, Lucas Ezequiel Demaria.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/16/2024041623432240310.jpg",https://www.opinion.com.bo/articulo/pais/bolivia-pide-bullrich-retractarse-dichos-presencia-fuerzas-iranies-pais/20240417234102943065.html,ERBOL,2024-04-17,País,opinion
Flujo migratorio de iraníes en Bolivia representa el 0.01% del total registrado a marzo,"“De la totalidad de flujo, la población iraní que ha entrado y salido (del país) no representa ni el 1 por ciento. La cantidad de personas iraníes que ha ingresado o salido de nuestro territorio representa el 0,01 por ciento del total del flujo migratorio registrado a la fecha”, dijo la directora general de Migración de Bolivia, Katherine Calderón.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/17/2024041720121525661.jpg",https://www.opinion.com.bo/articulo/pais/flujo-migratorio-iranies-bolivia-representa-001-total-registrado-marzo/20240417201410943036.html,OXIGENO.BO,2024-04-17,País,opinion
TSE decide rechazar las solicitudes de ‘arcistas’ y ‘evistas’ para Congreso del MAS,"El vocal Tahuichi Tahuichi Quispe, en contacto con ERBOL, explicó que se han emitido dos resoluciones en la Sala Plena de este 17 de abril, disponiendo el archivo de ambas solicitudes. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/03/04/2024030419373053539.jpg",https://www.opinion.com.bo/articulo/pais/tse-decide-rechazar-solicitudes-arcistas-evistas-congreso-mas/20240417200133943032.html,ERBOL,2024-04-17,País,opinion
La Defensoría expresa su preocupación por la interrupción de las elecciones judiciales,"A través de un pronunciamiento, la institución recordó que se hicieron diferentes acciones para el acompañamiento del proceso como exhortar al Tribunal Constitucional Plurinacional (TCP), Tribunal Supremo de Justicia (TSJ) y Órganos del Estado a garantizar los derechos de los bolivianos de elegir a sus autoridades, hasta la aprobación de la ley en la Cámara de Diputados.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/02/14/2024021412521036203.jpg",https://www.opinion.com.bo/articulo/pais/defensoria-pueblo-expresa-preocupacion-interrupcion-elecciones-judiciales/20240417183540943027.html,ERBOL,2024-04-17,País,opinion
"En el aniversario de la COB, Huarachi compromete su apoyo a Arce y Choquehuanca","El dirigente hizo un repaso histórico del ente matriz de los trabajadores y aseguró incluso que el exdirigente de la COB, Óscar Salas Moya, fue quien fue parte del primer congreso del MAS IPSP.  ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/02/22/2024022223104682522.jpg",https://www.opinion.com.bo/articulo/pais/aniversario-cob-huarachi-compromete-apoyo-arce-choquehuanca/20240417181918943025.html,ERBOL,2024-04-17,País,opinion
Andrónico se disculpa: 'Me excuso (por) si se malinterpretaron mis palabras (sobre Ley 348)',"De todos modos, ratificó su pensamiento sobre la normativa que protege a las mujeres. Tiene sus observaciones.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/07/2023110708134960247.jpg",https://www.opinion.com.bo/articulo/pais/andronico-ofrece-disculpas/20240417180853943024.html,Oxígeno.bo,2024-04-17,País,opinion
"‘Evistas’ de El Alto, sobre convocatoria ‘arcista’: ‘No vamos a permitir ese congreso trucho’","El Pacto de Unidad afín al ala “arcista” convocó al Congreso del MAS para renovar la directiva. La cita está prevista para el 3, 4 y 5 de mayo en la ciudad de El Alto.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/10/18/2023101823450024380.jpg",https://www.opinion.com.bo/articulo/pais/evistas-alto-convocatoria-arcista-vamos-permitir-congreso-trucho/20240417171609943015.html,OXIGENO.BO,2024-04-17,País,opinion
"Leonardo Loza: 'Evo no hará golpe; si volvemos al gobierno, será con el voto'","Por otro lado, el senador alineado detrás del ala ""dura"" del MAS intentó justificar su presencia en el Bernabéu. Expresó que entró al estadio ""sin dinero del pueblo"".","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/02/14/2023021410354359228.jpg",https://www.opinion.com.bo/articulo/pais/leonardo-loza-gaste-centavo-plata-pueblo-ingresar-estadio/20240417161012943013.html,REDACCIÓN DIGITAL,2024-04-17,País,opinion
"En más de un año, Canal de Escucha de Jesuitas recibió 12 denuncias de abusos sexuales","Del total de casos, en la mitad ha acompañado la presentación de procesos ante el Ministerio Público.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/04/30/2023043014041364036.jpg",https://www.opinion.com.bo/articulo/pais/mas-ano-canal-escucha-atencion-jesuitas-recibio-12-denuncias-abusos-sexuales/20240417154150943009.html,ERBOL,2024-04-17,País,opinion
'Es una ley antihombres': Andrónico critica la norma 348 y abre la puerta a la polémica,"La senadora Andrea Barrientos, de CC, condenó la apreciación del titular de la Camara Alta. Él contestó que ella ""distorsionó"" sus dichos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/13/2023111323565083622.jpg",https://www.opinion.com.bo/articulo/pais/es-ley-antihombres-andronico-critica-ley-348-abre-debate-es-antihombres/20240417153254943010.html,Oxígeno.bo,2024-04-17,País,opinion
"Judiciales: tras ser notificados, comisiones declaran pausa en evaluación de candidatos","El cuarto intermedio rige hasta el lunes 22 de abril, cuando tendrá lugar la audiencia del Amparo Constitucional.  ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/03/28/2023032823561486398.jpg",https://www.opinion.com.bo/articulo/pais/judiciales-ser-notificados-comisiones-declaran-cuarto-intermedio-evaluacion-candidatos/20240417145248943008.html,Violeta Soria,2024-04-17,País,opinion
Ostreicher: Carlos Romero fue convocado como testigo; 'declarará y se irá',"Esa es la información compartida por la viceministra de Justicia, Jéssica Saravia, quien atinó a efectuar dicha aclaración.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2020/01/16/2020011600094251489.jpg",https://www.opinion.com.bo/articulo/pais/ostreicher-carlos-romero-fue-convocado-como-testigo-declarara-ira/20240417111935943005.html,Oxígeno.bo,2024-04-17,País,opinion
A cumplir 8 horas: más de 40 universitarios bebían en jornada electoral y los arrestaron,"Según la Policía, los estudiantes se encontraban consumiendo bebidas con alcohol en la calle.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/04/17/2024041710423152039.jpg",https://www.opinion.com.bo/articulo/pais/cumplir-8-horas-mas-40-universitarios-bebian-jornada-electoral-arrestaron/20240417104557943003.html,Erbol,2024-04-17,País,opinion
Camacho se 'inquieta' por postura argentina sobre Bolivia-Irán: 'No necesitamos acuerdos oscuros',"El gobernador electo de Santa Cruz, desde Chonchocoro, expuso su preocupación luego de conocer que el gobierno de Javier Milei ve con malos ojos la relación entre Bolivia e Irán.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/07/17/2023071723403778339.jpg",https://www.opinion.com.bo/articulo/pais/camacho-rechaza/20240417094957943000.html,REDACCIÓN DIGITAL,2024-04-17,País,opinion
Más de un millón de personas huyen de Rafá ante el avance del asalto israelí,"El Gobierno de Benjamin Netanyahu ha dejado claro que seguirá con sus operaciones en esta zona, haciendo caso omiso a unas medidas provisionales dictadas por la Corte Internacional de Justicia (CIJ) y que reclaman el cese ""inmediato"" de la ofensiva en Rafá.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/31/2024053110430231584.jpg",https://www.opinion.com.bo/articulo/mundo/mas-millon-personas-huyen-rafa-avance-asalto-israeli/20240531104346946690.html,Europa Press,2024-05-31,Mundo,opinion
La economía española repunta y los migrantes son la clave del éxito,"Los bolivianos están entre los grupos de latinoamericanos que más acoge ese país europeo. Además, España es la segunda nación de la que más provienen remesas a Bolivia. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052921430194531.jpg",https://www.opinion.com.bo/articulo/mundo/economia-espanola-repunta-migrantes-son-clave-exito/20240531000043946643.html,BBC,2024-05-31,Mundo,opinion
Trump se convierte en el primer expresidente de EEUU en ser hallado culpable en un juicio penal,"Tras dos días de deliberaciones, el jurado de 12 miembros emitió el veredicto por unanimidad en la corte de Manhattan presidida por el juez Juan Manuel Merchan.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/05/2024010519013758005.jpg",https://www.opinion.com.bo/articulo/mundo/trump-convierte-primer-expresidente-eeuu-ser-hallado-culpable-juicio-penal/20240530230739946683.html,BBC/INFOBAE,2024-05-30,Mundo,opinion
Prohíben en Colombia las corridas de toros; Congreso hará seguimiento,"Lo que sigue es que se concilie el texto que se aprobó en la Cámara con el que se había aprobado en el Senado, para que posteriormente pase a sanción presidencial. Se espera que ambos sean trámites sencillos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052917562765227.jpg",https://www.opinion.com.bo/articulo/mundo/prohiben-colombia-corridas-toros-congreso-hara-seguimiento/20240529175638946606.html,BBC,2024-05-29,Mundo,opinion
El Papa pide disculpas por sus comentarios calificados como 'homofóbicos',"El Papa ha pedido disculpas por sus comentarios sobre el ""ambiente marica"" de los seminarios, pronunciados el pasado 20 de mayo durante una reunión a puerta cerrada con cerca de 230 obispos italianos en el Aula del Sínodo del Vaticano. El Pontífice pedía a los prelados que no...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/07/11/2022071111165978428.jpg",https://www.opinion.com.bo/articulo/mundo/papa-pide-disculpas-comentarios-maricas-seminarios/20240528160006946497.html,Europa Press,2024-05-28,Mundo,opinion
Milei enfrenta nueva polémica en Argentina por reparto de alimentos,"El juez federal Sebastián Casanello ordenó al Ministerio de Capital Humano que en un plazo de 72 horas entregue un detalle de los alimentos retenidos y proceda ""de inmediato"" a su distribución a los comedores comunitarios. El magistrado apoyó su fallo en las estadísticas que...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/27/2024052722512532195.jpg",https://www.opinion.com.bo/articulo/mundo/milei-enfrenta-nueva-polemica-argentina-reparto-alimentos/20240528000059946427.html,DW,2024-05-28,Mundo,opinion
Israel admite ‘trágico error’ en ataque a Rafah que dejó más de 45 muertos,"El grupo islamista Hamás denunció el hecho como una ‘masacre’. Entretanto, la comunidad internacional condena el asalto y la Unión Europea acordó en principio reactivar una misión civil.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/27/2024052722500684413.jpg",https://www.opinion.com.bo/articulo/mundo/israel-admite-tragico-error-ataque-rafah-que-dejo-mas-45-muertos/20240528000043946425.html,FRANCE 24,2024-05-28,Mundo,opinion
"Chile, indignado por bombero acusado de causar incendios con 137 muertes",Es un caso que ha generado sorpresa e indignación en Chile.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/27/2024052723300518925.jpg",https://www.opinion.com.bo/articulo/mundo/chile-indignado-bombero-acusado-causar-incendios-137-muertes/20240528000027946428.html,BBC,2024-05-28,Mundo,opinion
Investigan en Chile caso de bombero acusado de provocar incendios en Viña del Mar,"Es un caso que ha generado sorpresa e indignación en Chile. Un juzgado chileno dictó el sábado prisión preventiva para un bombero y un exbrigadista acusados de haber planeado y provocado los incendios forestales que azotaron las comunas de Viña del Mar, Quilpué y Villa...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/27/2024052723300518925.jpg",https://www.opinion.com.bo/articulo/mundo/investigan-chile-caso-bombero-acusado-provocar-incendios-vina-mar/20240527233012946449.html,BBC,2024-05-27,Mundo,opinion
"Hamás pide la ""aplicación urgente"" de la decisión de la CIJ y acusa a Israel de ""masacre"" en Rafá","El grupo islamista ha pedido a la comunidad internacional que ""presione"" a Israel para ""detener esta masacre y el derramamiento de la sangre de civiles inocentes, incluidos niños, mujeres y ancianos"".","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/07/2024050716030210351.jpg",https://www.opinion.com.bo/articulo/mundo/hamas-pide-aplicacion-urgente-decision-cij-acusa-israel-masacre-rafa/20240527095026946365.html,Europa Press,2024-05-27,Mundo,opinion
"India: al menos 20 muertos, la mayoría niños, por un incendio en un parque de diversiones","El incendio estalló en el parque de la ciudad de Rajkot, en el estado de Gujarat. El comisionado de policía Raju Bhargava dijo que el incendio estaba bajo control y que la operación de rescate está en marcha. Se recuperaron 20 cadáveres, añadió.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/25/2024052517190451678.jpg",https://www.opinion.com.bo/articulo/mundo/india-menos-20-muertos-mayoria-ninos-incendio-parque-diversiones/20240525171931946309.html,INFOBAE,2024-05-25,Mundo,opinion
Maduro cierra negocio de comida que vendió 14 desayunos a opositora María Corina Machado,"El hecho ocurrió el pasado miércoles, y recién este viernes las afectadas lo hicieron público a través de un video en el que una de las trabajadoras relataba el cierre del negocio porque la líder opositora María Corina Machado pasó y compró 14 desayunos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/25/2024052509385750715.jpg",https://www.opinion.com.bo/articulo/mundo/maduro-cierra-pequeno-negocio-comida-que-vendio-14-desayunos-opositora-maria-corina-machado/20240525093904946288.html,ERBOL,2024-05-25,Mundo,opinion
Corte Internacional de Justicia ordena a Israel que detenga la ofensiva sobre Rafá,"La Corte Internacional de Justicia (CIJ) ha ordenado este viernes a Israel que detenga inmediatamente su ofensiva sobre la ciudad de Rafá, en el sur de la Franja de Gaza, donde la situación humanitaria es ahora mismo ""desastrosa"". En su dictamen, emitido este viernes, el...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/07/2024050716030210351.jpg",https://www.opinion.com.bo/articulo/mundo/corte-internacional-justicia-ordena-israel-que-detenga-ofensiva-rafa/20240524115106946231.html,Europa Press,2024-05-24,Mundo,opinion
Reino Unido tendrá sus elecciones generales el 4 de julio,"En una declaración frente al número 10 de Downing Street, donde se encuentra su residencia oficial, Sunak dijo que había solicitado al rey Carlos III disolver el Parlamento el próximo 30 de mayo para que se puedan llevar a cabo los comicios.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/22/2024052216350843812.jpg",https://www.opinion.com.bo/articulo/mundo/reino-unido-tendra-elecciones-presidenciales-4-julio/20240522163514946006.html,BBC,2024-05-22,Mundo,opinion
Descubren chats entre Marset y narco paraguayo Tío Rico; lo vinculan con dos crímenes,"Según da a conocer el portal Infobae, las conversaciones son tan explícitas que se lee frases como ""lugar para desaparecer un cuerpo tenemos?"" o ""Meterlo en ácido o en cal""","/asset/zoomcrop,768,432,center,center/media/opinion/images/2023/11/30/2023113022492117957.jpg",https://www.opinion.com.bo/articulo/mundo/descubren-chats-encriptados-marset-narco-paraguayo-tio-rico-vinculan-crimenes/20240522162528946004.html,REDACCIÓN E INFOBAE,2024-05-22,Mundo,opinion
Turbulencias extremas dejan un muerto y 30 heridos en un vuelo entre Londres y Singapur,El vuelo de Singapore Airlines en el que viajaban 211 pasajeros y 18 tripulantes tuvo que realizar un aterrizaje de emergencia en Bangkok a las 15:45 local (08:45 GMT) de este martes.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/21/2024052119364295645.jpg",https://www.opinion.com.bo/articulo/mundo/turbulencias-extremas-que-dejaron-pasajero-muerto-30-heridos-vuelo-londres-singapur/20240521193654945913.html,BBC,2024-05-21,Mundo,opinion
España retira a su embajadora en Argentina tras impase de Milei con esposa de Pedro Sánchez,"El gobierno de España llamó ayer a consultas a su embajadora en Buenos Aires para exigir que el presidente de Argentina, Javier Milei, se retracte luego de que el mandatario sudamericano dijera que la esposa de Pedro Sánchez es ""corrupta"".","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/03/2024010315494180037.jpg",https://www.opinion.com.bo/articulo/mundo/espana-retira-embajadora-argentina-impase-milei-esposa-pedro-sanchez/20240521130650945890.html,CNN,2024-05-21,Mundo,opinion
Irán va a elecciones en junio tras muerte de su presidente,El Líder Supremo de la República Islámica declaró cinco días de luto nacional por el fallecimiento del presidente Ebrahim Raisi y sus acompañantes.,"/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/20/2024052023144413996.jpg",https://www.opinion.com.bo/articulo/mundo/iran-va-elecciones-junio-muerte-presidente/20240521000026945859.html,AGENCIAS,2024-05-21,Mundo,opinion
España pide a Milei disculparse por llamar ‘corrupta’ a esposa de Sánchez,"El gobierno de España llamó a consultas a su embajadora en Buenos Aires para exigir que el presidente de Argentina, Javier Milei, se retracte luego de que el mandatario sudamericano dijera que la esposa de Pedro Sánchez es ""corrupta"". El ministro de Asuntos Exteriores...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/02/21/2024022123341913410.jpg",https://www.opinion.com.bo/articulo/mundo/espana-pide-milei-disculparse-llamar-corrupta-esposa-sanchez/20240521000026945862.html,BBC,2024-05-21,Mundo,opinion
La Justicia británica frena la extradición de Julian Assange,"El Tribunal Superior de Londres autorizó al australiano Julian Assange a recurrir en otra audiencia futura dos de las tres garantías ofrecidas por Estados Unidos sobre el tratamiento que recibiría si fuera extraditado a ese país. El pasado 26 de marzo, los jueces británicos...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/20/2024052023161789343.jpg",https://www.opinion.com.bo/articulo/mundo/justicia-britanica-frena-extradicion-julian-assange/20240521000003945861.html,DW,2024-05-21,Mundo,opinion
Más de un millón de personas huyen de Rafá ante el avance del asalto israelí,"El Gobierno de Benjamin Netanyahu ha dejado claro que seguirá con sus operaciones en esta zona, haciendo caso omiso a unas medidas provisionales dictadas por la Corte Internacional de Justicia (CIJ) y que reclaman el cese ""inmediato"" de la ofensiva en Rafá.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/31/2024053110430231584.jpg",https://www.opinion.com.bo/articulo/mundo/mas-millon-personas-huyen-rafa-avance-asalto-israeli/20240531104346946690.html,Europa Press,2024-05-31,Mundo,opinion
La economía española repunta y los migrantes son la clave del éxito,"Los bolivianos están entre los grupos de latinoamericanos que más acoge ese país europeo. Además, España es la segunda nación de la que más provienen remesas a Bolivia. ","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052921430194531.jpg",https://www.opinion.com.bo/articulo/mundo/economia-espanola-repunta-migrantes-son-clave-exito/20240531000043946643.html,BBC,2024-05-31,Mundo,opinion
Trump se convierte en el primer expresidente de EEUU en ser hallado culpable en un juicio penal,"Tras dos días de deliberaciones, el jurado de 12 miembros emitió el veredicto por unanimidad en la corte de Manhattan presidida por el juez Juan Manuel Merchan.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/01/05/2024010519013758005.jpg",https://www.opinion.com.bo/articulo/mundo/trump-convierte-primer-expresidente-eeuu-ser-hallado-culpable-juicio-penal/20240530230739946683.html,BBC/INFOBAE,2024-05-30,Mundo,opinion
Prohíben en Colombia las corridas de toros; Congreso hará seguimiento,"Lo que sigue es que se concilie el texto que se aprobó en la Cámara con el que se había aprobado en el Senado, para que posteriormente pase a sanción presidencial. Se espera que ambos sean trámites sencillos.","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/29/2024052917562765227.jpg",https://www.opinion.com.bo/articulo/mundo/prohiben-colombia-corridas-toros-congreso-hara-seguimiento/20240529175638946606.html,BBC,2024-05-29,Mundo,opinion
El Papa pide disculpas por sus comentarios calificados como 'homofóbicos',"El Papa ha pedido disculpas por sus comentarios sobre el ""ambiente marica"" de los seminarios, pronunciados el pasado 20 de mayo durante una reunión a puerta cerrada con cerca de 230 obispos italianos en el Aula del Sínodo del Vaticano. El Pontífice pedía a los prelados que no...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2022/07/11/2022071111165978428.jpg",https://www.opinion.com.bo/articulo/mundo/papa-pide-disculpas-comentarios-maricas-seminarios/20240528160006946497.html,Europa Press,2024-05-28,Mundo,opinion
Milei enfrenta nueva polémica en Argentina por reparto de alimentos,"El juez federal Sebastián Casanello ordenó al Ministerio de Capital Humano que en un plazo de 72 horas entregue un detalle de los alimentos retenidos y proceda ""de inmediato"" a su distribución a los comedores comunitarios. El magistrado apoyó su fallo en las estadísticas que...","/asset/zoomcrop,768,432,center,center/media/opinion/images/2024/05/27/2024052722512532195.jpg",https://www.opinion.com.bo/articulo/mundo/milei-enfrenta-nueva-polemica-argentina-reparto-alimentos/20240528000059946427.html,DW,2024-05-28,Mundo,opinion
